city,name,address,cuisine,rating,votes,cost,Latitude,Longitude
Gorakhpur,The Thick Shake Factory,"The Thick Shake Factory, SHOP NO- GF-38, GDA,TOWER, GOLGHAR, Alhadadpur, Zone,No-2, Gorakhpur, Uttar Pradesh - 273001",Beverages,4.8,20,200,26.7533321,83.372661
Gorakhpur,New Durga Madrasi Dosa Center,"New Durga Madrasi Dosa Center, Gita	Press,	Diwan	Dya	Ram	Kali	Bari,	Gorakhpur,	(UTTAR PRADESH)-273001",South Indian,4.5,100,200,26.7448496,83.3655823
Guntur,Aahaa Tasty Foods,"Aahaa Tasty Foods, Badam Bala Koti Reddy, 11-109, Gorantla, Revenue Ward - 57, Guntur, Gorantla, Guntur Municipal Corporation, Andhra Pradesh - 522034",South Indian,4.7,20,250,16.3358281,80.4387372
Guntur,Grameen Kulfi,"Grameen Kulfi, NIC Natural Ice Cream Shop  -Devapuram 5th lane ,Devapuram, Ashok Nagar, Guntur, Andhra Pradesh , 522006","Ice Cream,Desserts",4.5,100,120,16.3103432,80.4251766
Guntur,Paris Waffle Co.,"Paris Waffle Co., """"""CakeZone, D NO 6-7-60,GROUND FLOOR,SAI SARAN, NEAR SAIBABA TEMPLE,7TH LANE,7/3 ARUNDALPET, GUNTUR, Guntur, Andhra-522002"""" ""","Bakery,Desserts",4.6,20,200,16.309261,80.4417696
Guntur,Keytone Macros,"Keytone Macros, D.No.3-28-24/16B, Brundawan Gardens Krishna Nagar ,, Guntur, Guntur, Andhra Pradesh","British,Snacks",4.5,20,250,16.31187,80.4199071
Guntur,TEA TIME,"TEA TIME, 133-143, Inner ring road, near Gandhi  statue , gorantla, Gorantla- Amaravathi  Road, Guntur Municipal Corporation ,  Andhra Pradesh - 522034",Beverages,4.6,20,200,16.3333276,80.4456368
Gurdaspur,Shri Radhe Bikaner,"Shri Radhe Bikaner, Police Line Road, Gurdaspur","Fast Food,North Indian",4.7,20,250,32.0425134,75.4093878
Gurgaon,THEOBROMA,"THEOBROMA, Shop No -44, Sector - 21A, Faridabad Haryana -121001","Desserts,Bakery",4.6,50,800,28.4263401,77.3038913
Gurgaon,The Fit Bar,"The Fit Bar, SHOP NO 109 GREEN PLAZA PATAUDI ROAD KADIPUR GARUGAON HARYANA","Continental,Healthy Food",4.5,50,450,28.4508198,77.0028404
"Paltan Bazaar,Guwahati",Bhukkad,"Bhukkad, House no: 53, South ""Sarania, Near Maszid(old) Ulubari, Ulubari, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam - 781007","Snacks,Indian",4.7,20,250,26.1756487,91.7633657
"Paltan Bazaar,Guwahati",Slurpy Shakes,"Slurpy Shakes, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropoli","Beverages,Ice Cream",4.9,20,150,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",The Dessert Zone,"The Dessert Zone, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","Bakery,Desserts",4.6,20,200,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Pabrai's Fresh & Naturelle Ice Creams,"Pabrai's Fresh & Naturelle Ice Creams, 5 Billpar Road, Next to Coal Depot Sarabhatti, Guwahati-781008 Kamrup (M) Assam","Desserts,Ice Cream",4.7,20,300,26.186957,91.7522107
"Paltan Bazaar,Guwahati",Cupcake Bliss Cake & Desserts,"Cupcake Bliss Cake & Desserts, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","Bakery,Desserts",4.8,20,200,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Burger It Up,"Burger It Up, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","American,Fast Food",4.9,20,200,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, GNB Road, Silpukhuri, Guwahati-781003, District - Kamrup Metropolitan Dist., STATE - Assam","Desserts,Ice Cream",4.5,100,300,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Kouzina Kafe -The Food Court,"Kouzina Kafe -The Food Court, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","American,Fast Food",4.7,20,200,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Sundae Everyday Ice Creams,"Sundae Everyday Ice Creams, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","Desserts,Ice Cream",4.8,20,100,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Chai Biskut,"Chai Biskut, House no. 5 Dansh road, Pan Bazar, Guwahati",Chinese,4.6,20,300,26.1848228,91.7414677
"Paltan Bazaar,Guwahati",Kaati Zone Rolls & Wraps,"Kaati Zone Rolls & Wraps, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","Beverages,Bengali",4.6,20,200,26.1852136,91.7540044
"Paltan Bazaar,Guwahati",Indiana Burgers,"Indiana Burgers, KP Estates, 2nd Floor, GNB Road, Silpukhuri, Guwahati, Assam, Kamrup Metropolitan Dist, Kamrup Metropolitan Dist., Assam, 781003","American,Beverages",4.9,20,200,26.1850043,91.7600037
"Ganeshguri,Guwahati",Titiksha's Bake Junction,"Titiksha's Bake Junction, Zoo Rd, AIDC, Ambikagirinagar, Guwahati, Assam 781005, India","Bakery,Beverages",4.5,100,200,26.1682399,91.7790988
"Ganeshguri,Guwahati",Wok in the Box,"Wok in the Box, House No. 5 , S.S BHAWAN, GROUND  FLOOR, UDAY PATH, RG BARUAH ROAD,  AIDC, GUWAHATI-781024 (Assam), Dispur ,  Kamrup Metropolitan Dist, Kamrup  Metropolitan Dist., Assam - 781024","Chinese,Oriental",4.6,50,300,26.1694632,91.778505
Gwalior,The Belgian Waffle Co.,"The Belgian Waffle Co., J812 A, City Center, Gwalior MP- 474003","Desserts,Beverages",4.5,50,200,26.2088665,78.1930789
Gwalior,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, Bakers Point: G-183, PATEL NAGAR, GREEN GARDEN ROAD, CITY CENTRE, Gwalior(Madhya Pradesh) -474011",Ice Cream,4.7,100,300,26.2096278,78.1916209
Habra,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, ""JOY GURU ENTERPRISE	NORTH HABRA , BADAMTALA, 172/1 POST OFFICE ROAD. HABRA, NORTH 24 PARGANA, WB-743263","Desserts,Ice Cream",4.6,100,100,22.8443944,88.6542051
Habra,Domino's Pizza,"Domino's Pizza, 174/125, Jessore Road , Hattuba, Habra, North 24 parganas, West Bengl743263",Pizzas,4.8,50,400,22.8422354,88.6570464
Haldia,Rajshahi Biryani,"Rajshahi Biryani, Address-Gangorti Apartment,Kadamtala,Haldia,Purba Medinipur,WB,Pin-721657",Biryani,4.5,20,250,22.0602378,88.0619947
Haldwani,Shakes Villa,"Shakes Villa, HARIPUR NAYAK KARINAGAR KUSUMKHERA,HARIPUR NAYAK",Beverages,4.5,50,200,29.2223035,79.5029644
Haldwani,Gangwar Rasoi,"Gangwar Rasoi, Opposite Old Mahindra Showroom,preetampuri Colony,Rampur Road,Haldwani",North Indian,4.5,20,100,29.1853885,79.5014285
Hapur,Domino's Pizza,"Domino's Pizza, Arjun Nagar Hapur U.P. Upper Ground Floor khasra no 396 Vil Chamri Mohalla Opp SSV Degree College Arjun Nagar Dist Panchsheel nagar Delhi Road Hapur,245101 Uttar Pradesh",Pizzas,4.6,20,400,28.7307479,77.7660623
Haridwar,Patiala Lassi,"Patiala Lassi, Railway road Laltaro pul haridwar",Beverages,4.6,100,150,29.9456906,78.1642478
Hassan,PVR Nalapaka Veg-Nonveg Biriyani Restaurant,"PVR Nalapaka Veg-Nonveg Biriyani Restaurant, veena M S w/o channakeshava Doddi Road, Near M R Road, K R Puram, Hassan, Karnataka-573201","Biryani,Indian",4.5,20,200,13.0111694,76.1062869
Himmatnagar,The Chocolate Room,"The Chocolate Room, Shop no 1 shivalikha trade opp reliance mall mahavirnagar","Sweets,Beverages",4.7,50,200,23.5952915,72.9785353
Hisar,The Firangi Eats,"The Firangi Eats, H no 1 B, New Aggarwal colony, Hisar 125001","Pizzas,Pastas",5,20,100,29.1591741,75.7138695
Hubli,Ice Cream Paradise,"Ice Cream Paradise, Marvel Signet, Vidya Nagar","Ice Cream,Beverages",4.5,50,100,15.362115,75.1178226
Hubli,Polar Bear,"Polar Bear, No.CTC,3548/17,plot no 17 shirur park road 2nd stage,Vidyanagar hubbali,Dharwad   580031",Ice Cream,4.6,100,300,15.361988,75.1177376
Hubli,Vivan's Cake Emporium,"Vivan's Cake Emporium, #06, Marvel signet, Shirur park road, Vidyanagar, hubli",Desserts,4.5,20,120,15.3621074,75.1178253
Imphal,Domino's Pizza,"Domino's Pizza, Thangmeiband Meisnam Leikai, Opposite Ema Panthoibi Temple,Imphal West, Manipur - 795001",Pizzas,4.6,100,400,24.8246336,93.9403467
Imphal,The Belgian Waffle Co.,"The Belgian Waffle Co., PCTC Oil Pump, Khoyathong, D.M College Campus Road, Imphal 795001","Desserts,Beverages",4.5,50,200,24.8184427,93.9413882
Irinjalakuda,Baskin Robbins,"Baskin Robbins, Palm Square, Irinjalakuda Kattoor Rd, Irinjalakuda, Kerala 680121","Desserts,Ice Cream",4.6,20,250,10.3507211,76.2070468
Jabalpur,Top N Town ICE CREAM,"Top N Town ICE CREAM, NEAR MPEB GATE AZAD CHOUK RAMPUR JABALPUR MADHYA PREDSEH 482001","Ice Cream,Desserts",4.7,20,100,23.1324506,79.9108744
"Manasarovar,Jaipur",Mammi Papa Fast Food Centre,"Mammi Papa Fast Food Centre, plot no 37, Modal Town, brahman ki thadi Iskon road, Mansarovar Jaipur","Chinese,South Indian",4.6,50,200,26.8457268,75.8270439
"Manasarovar,Jaipur",Mahi Bakery,"Mahi Bakery, 77/98 MANSAROVAR JAIPUR , Jaipur-II Ward 31, Jaipur, Rajasthan - 302020","Ice Cream,Beverages",4.9,100,300,26.8617818,75.7704439
"Manasarovar,Jaipur",Love birds cafe and fast food,"Love birds cafe and fast food, Shop no. 33 b, kharbas path, shiv bato ka, new sanganer road mansarover, Jaipur, Jaipur, Rajasthan ","Beverages,Fast Food",5,20,400,26.8585917,75.7496202
"Manasarovar,Jaipur",Tony Bakery,"Tony Bakery, 33b kharbas path shiv Vatika magayawas mansarovar jaipur near (Land mark aasna Honda care )","Biryani,Fast Food",5,100,300,26.8697005,75.7406046
"Manasarovar,Jaipur",Aaradhya cafe and fast food,"Aaradhya cafe and fast food, 51,luv kush nagar 1, mansarover,jaipur-11 ward 33,jaipur-11, Rajasthan","Bakery,Fast Food",4.9,100,300,26.883683,75.7899825
Jalgaon,The Belgian Waffle Co.,"The Belgian Waffle Co., Shop No. 7, Ground Floor, Swatantrya Chowk - Pande Chowk Rd, near Mahatma Gandhi Road, Jalgaon, Maharashtra 425001.","Desserts,Beverages",4.7,20,200,21.004045,75.564218
Jalpaiguri,Mio Amore,"Mio Amore, Kadamtala, Word No-17,jalpaiguri",Indian,4.6,100,300,26.5214579,88.7195567
Jalpaiguri,The Belgian Waffle Co.,"The Belgian Waffle Co., Kadamtala,Main Road, Jalpaiguri-735121","Desserts,Ice Cream",4.5,50,200,26.5214579,88.7195567
Jammu,Kwality's Jalebi,"Kwality's Jalebi, Near Peer Baba, Gole Market Gandhi Nagar",North Indian,4.5,20,150,32.7001187,74.8572102
Jamshedpur,BAKING BOND,"BAKING BOND, SAKCHI MARKET, OPPOSITE SAKCHI MISTAN BHANDAR, JAMSHEDPUR - 831001","Bakery,Desserts",4.6,20,199,22.8032298,86.2046484
Jhansi,NIC Natural Ice Creams,"NIC Natural Ice Creams, Shop No 968/1, Aabha Complex,Jeevan Shah, Shakti Nagar Colony, Loha Mandi, Jhansi, Uttar Pradesh 284002","Ice Cream,Desserts",4.7,100,120,25.4537323,78.5681677
Jhansi,Grameen Kulfi,"Grameen Kulfi, Shop No 968,1, Aabha Complex,Jeevan Shah, Shakti Nagar Colony, Loha Mandi, Jhansi, Uttar Pradesh 284002","Ice Cream,Desserts",4.6,50,120,25.4537323,78.5681677
Jhansi,Nimmi Fast Food Center,"Nimmi Fast Food Center, 51, Gandhi Ghar Ka Tapra & Kotwali Ki Dhal, Jhansi, Uttar Pradesh 284002, India",Fast Food,4.5,20,100,25.4599076,78.5767485
Jhansi,Shrinath Icecream,"Shrinath Icecream, Opposite Midway ,kalari churaha,sipri bazar, Jhansi, Uttar Pradesh, India",Ice Cream,4.7,100,100,25.4538783,78.5457083
Jhansi,Hotel The Marvellous,"Hotel The Marvellous, 70/A-5 AYODHYA PURI UNNAO BALAJI MARG JHANSI","Chinese,Italian",4.6,20,400,25.4484257,78.5684594
Jhansi,Star Cafe,"Star Cafe, Near Labour Department Behind Chiranjeev Hospital, Shivaji Nagar, Jhansi","Chinese,Fast Food",4.9,20,300,25.4504122,78.594297
Jodhpur,Vadilal Ice Cream,"Vadilal Ice Cream, 654 12th C, Sardarpura Road, Jodhpur.",Indian,4.5,100,300,26.2716283,73.0067281
Jodhpur,DE MITHAIWALA BABU BHAI,"DE MITHAIWALA BABU BHAI, 458 SARDARPURA 5TH A ROAD , JODHPUR, RAJATHAN","Snacks,Sweets",4.5,100,200,26.279462,73.0058595
Jodhpur,NIC Natural Ice Creams,"NIC Natural Ice Creams, NIC Natural Ice Creams, Shop No-5, Nirmal Tower, 1st Chopasani Road, Sardarpura, Jodhpur, Rajasthan-342003","Ice Cream,Desserts",4.5,1000,120,26.2824962,73.0098795
Jorhat,Star Hive Foods,"Star Hive Foods, NA-ALI,NEAR HABICHOK TINIALI,BONGAL PUKHURI,JORHAT SADAR,JORHAT,ASSAM-785001","Chinese,Snacks",4.6,20,250,26.7451474,94.2132741
Junagadh,Bismillah Eatery point (BEP),"Bismillah Eatery point (BEP), opp to harbhole studio madina medical udhiwala naka sanghadia bazaar Junagadh","Chinese,Mughlai",4.7,20,180,21.5222203,70.4579436
Kadayanallur,NAMMA SPOT,"NAMMA SPOT, 90 M, SINDHAMATHAR PALLIVASAL STREET,KADAYANALLUR MPTY","Arabian,Beverages",4.5,20,250,9.0831379,77.3511059
Kadayanallur,HOTEL NEW RAHUMATH,"HOTEL NEW RAHUMATH, 263B/10B,MAIN ROAD,KADAYANALLUR,KADAYANALLUR MPTY,TIRUNELVELI,TAMILNADU-627751","North Indian,Chinese",4.7,20,200,9.0826722,77.3471759
Kadayanallur,ZAM ZAM HOTEL,"ZAM ZAM HOTEL, 108,MAIN ROAD,MARAVAR VALAKAM,KADAYANALLUR,KADAYANALLUR MPTY,TIRUNELVELI,","North Indian,Chinese",4.6,20,200,9.0778543,77.3451861
Kakinada,TEAZONE,"TEAZONE, ATM centre, near Padmapriya Complex, Bhanugudi Junction Dno:2-31-7,brundavanroad,G4,G5, Bhanugudi Junction, G O Colony, Kakinada, Andhra Pradesh 533003, India",Beverages,4.5,20,100,16.9695849,82.2384499
Kakinada,Grameen Kulfi,"Grameen Kulfi, SHOP NO-5-7-16, NOOKALAMMA TEMPLE ROAD, II TOWN POLICE STATION, SURYARAOPET, EAST GODAVARI DISTRICT, KAKINADA Andhra Pradesh-533004","Ice Cream,Desserts",4.5,100,120,16.9890648,82.2474648
Kalady,PENI ICE CANDY,"PENI ICE CANDY, PENI ICE CANDY (PERFECT SP PVT LTD),4/937,NEAR BMC COLLEGE,TRINE BUILDING,THRIKKAKKARA,682021,THRIKKAKARA CIRCLE,ERNAKULAM,KERALA -682021","Sweets,Desserts",4.8,50,100,10.0307982,76.3352179
Kanchrapara,Wow! Momo,"Wow! Momo, B-9/8 (C.A), Kalyani, P.O. &amp; P.S.-Kalyani, Ward no.12, Pin-741235,KALYANI MUNICIPALITY, Nadia , West Bengal-741235","Tibetan,Healthy Food",4.5,20,300,22.9756681,88.4353601
Kanchrapara,Mio Amore - The Cake Shop,"Mio Amore - The Cake Shop, 24/20/08 Bag Station Road Bagmore, Kanchrapara. 24 Pgs(N) 743145","Desserts,Bakery",4.6,100,150,22.9524124,88.4245631
Kanchrapara,Subham Roll Centre,"Subham Roll Centre, B 16 66  B 16  Kalyani  Kolkata  741235","Snacks,North Indian",4.5,50,200,22.9795904,88.4391388
Kanchrapara,Raja Sweet,"Raja Sweet, b 16/9 i.t.i more kalyani",Sweets,4.5,100,50,22.9802741,88.4381949
Kanchrapara,Domino's Pizza,"Domino's Pizza, Ground Floor Unit B Holding No 71 62 76 Ward No 1 Bag Station Road Mouza Halisahar Kanchrapara District North 24 Pargana 743145 West Bengal",Pizzas,4.5,20,400,22.9516244,88.4262627
Kanchrapara,Pabrai's Fresh And Naturelle Ice Cream,"Pabrai's Fresh And Naturelle Ice Cream, B-11/10/P-41/4KD, Nadia, Kalyani, West Bengal-741235","Ice Cream,Beverages",4.8,20,300,22.9769778,88.4458976
Kanchrapara,Subham Fast Food Center,"Subham Fast Food Center, 45, Rishi Bankim Chandra Rd, Naihati, Kolkata, West Bengal 743165, India",Snacks,4.7,50,100,22.8856312,88.4162091
Kannauj,Hot slices pizza,"Hot slices pizza, G.T. ROAD MAKARAND NAGAR KANNAUJ NPP,UTTAR PRADESH","Pizzas,North Indian",4.5,20,150,27.0397978,79.9069846
Kannur,Domino's Pizza,"Domino's Pizza, Ground Floor, Kannur Central Mall,situated at R.S. Nos/ T.S. No. 831 and 832/1,Block No-16, Ward No-3,Kannur, Kerala- 670001",Pizzas,4.6,50,400,11.8702361,75.3689089
Kannur,HIVE HONEY CAKE,"HIVE HONEY CAKE, 51/3051,3052,3053,NEAR BUS STAND,THAVAKKARA,KANNUR CIRCLE,KANNUR KERALA","Bakery,Desserts",4.5,50,200,11.8663185,75.3704618
Kannur,Crispy Clouds,"Crispy Clouds,  Kakkad Kannur 670005 Kerala","Desserts,Bakery",4.5,20,200,11.8839387,75.3801217
Kannur,MILMA PARLOUR,"MILMA PARLOUR, PODIKUNDU,P.O PALLIKUNNU, KANNUR",Ice Cream,4.9,20,150,11.8878901,75.3866528
Kanpur,NIC Natural Ice Creams,"NIC Natural Ice Creams, Shop No. 118/146, Gom No.5, Kausalpuri, R K Nagar, Kanpur,UP- 208012","Ice Cream,Desserts",4.6,1000,120,26.4678605,80.3128344
Kanpur,Domino's Pizza,"Domino's Pizza, Ground Floor ,Shop No.6 & 7,Food Court, South X Mall,Plot No.9,O Block,Scheme-2,Kidwai Nagar",Pizzas,4.5,100,400,26.429354,80.3331519
Kanpur,Grameen Kulfi,"Grameen Kulfi, Shop No. 118/146, Gom No.5, Kausalpuri, R K Nagar, Kanpur,UP- 208012","Ice Cream,Desserts",4.7,100,120,26.4678605,80.3128344
Kanpur,Rolla Rappa,"Rolla Rappa, 12 Block, Main Durga Mandir, 128/ B/129, Market Road, Near Govind  Nagar Thana, B Block, Govind  Nagar, Kanpur","North Indian,Chinese",4.5,20,300,26.4494756,80.3037261
Kanpur,Zyaka Grills,"Zyaka Grills, 1st Floor, 11 L.I.G. W-Block, Keshav Nagar, Juhi Kalan","Fast Food,Snacks",4.8,20,200,26.4248818,80.3174364
Kanpur,Mazaya Express,"Mazaya Express, Shop no 1 ,2 & 3 hn 39/4 ahsan manji topkhana chowk sarafa kanpur","North Indian,Mughlai",4.6,20,400,26.4696634,80.3495949
Kanpur,Thaggu Ke Laddoo,"Thaggu Ke Laddoo, Shop no. 1               2 UHM Emergency Market 15/297 civil lines kanpur","Desserts,Sweets",4.5,100,350,26.4406414,80.3099173
Kanpur,Wok Upto Wok,"Wok Upto Wok, 13/386 (1) Civil Lines Kanpur","Chinese,Fast Food",4.6,20,150,26.4816068,80.3448139
Kanpur,Jenny's Brownies,"Jenny's Brownies, 13 381 Civil Line, Kanpur Tahsil, Kanpur Nagar, , Uttar Pradesh, 208001","Desserts,Waffle",4.7,20,300,26.4772251,80.3545065
Kapurthala,Domino's Pizza,"Domino's Pizza, GroundFloor,GurbaxComplex,RamneekChowk,SultanpurRoad,Kapurthala,Punjab,144601",Pizzas,4.8,20,400,31.3722365,75.3788456
Karimnagar,NIC Natural Ice Creams,"NIC Natural Ice Creams, NIC Natural Ice Creams,7-1-135, Vidyanagar, Mankamma Thota, Karimnagar, Telangana 505001","Ice Cream,Desserts",4.6,500,120,18.4384005,79.118621
Karimnagar,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, Annapurna Foodie Spot: H.No. 2-10-2003, Bhagyanagar, Karimnagar (Urban), Karimnagar, Telangana-505001 (HUL- I44A877P1900)","Ice Cream,Desserts",4.5,100,200,17.406498,78.4772439
Karimnagar,Grameen Kulfi,"Grameen Kulfi, NIC Natural Ice Creams,7-1-135, Vidyanagar, Mankamma Thota, Karimnagar, Telangana 505001","Ice Cream,Desserts",4.5,50,120,18.4384005,79.118621
Karimnagar,Swagath Food Court,"Swagath Food Court, H.No.2-10-1586, Chaithanyapuri, Karimnagar(Urban), Karimnagar, Telangana-505002","South Indian,Snacks",4.6,20,250,18.4506458,79.1206185
Karunagappaly,OpenGrill Restaurant,"OpenGrill Restaurant, ONK Junction Kayamkulam,Kayamkulam Circle,Alappuzha,Kerala",Arabian,4.6,20,200,9.1761034,76.4947166
Karur,Apsara Ice Creams,"Apsara Ice Creams, 88, Covai Road, Behind K.S. Mess, NRMP Street, Karur - 639 002","Ice Cream,Desserts",4.5,50,150,10.959474,78.0734507
Karur,THE FALOODA SHOP,"THE FALOODA SHOP, 49, Kovai Main Road, Near Amaravathi Hospital, Vaiyapurinagar, Karur",Beverages,4.5,20,200,10.9604879,78.0682478
Karur,City Cakes,"City Cakes, 84,Old By-Pass Road Corner,Karur-639001","Bakery,Fast Food",4.7,20,250,10.9538518,78.0594874
Katihar,Paradise  Restaurant,"Paradise  Restaurant, KMCH Road, Katihar, Katihar, Katihar Sadar, Katihar, Bihar-854106",Biryani,5,20,250,25.5809252,87.5542592
Katni,SHRI KRISHNA FOOD ZONE,"SHRI KRISHNA FOOD ZONE, VIVEKANAND CHOAK LAKHERA KATNI MP , KATNI - 483501","North Indian,Beverages",5,100,200,23.8184145,80.3950909
"Vyttila,Kochi",Domino's Pizza,"Domino's Pizza, Shop/Unit No. C.C.Xxix/783 E, ?Tharayil Chambers?Cochin Corporation Door No. 29/783 E,Survey No. 949/1,Nh-47 Bye-Pass,Vyttila,CochinKerala682019",Pizzas,4.6,100,400,9.968199,76.3182346
"Vyttila,Kochi",Gourmet Ice Cream Cakes by Baskin Robbins,"Gourmet Ice Cream Cakes by Baskin Robbins, 56/825, Anagha Building, Shihab Thangal Road, Panampilly Nagar, Ernakulam, Kerala - 682036","Desserts,Ice Cream",4.5,20,200,9.9540887,76.2987506
"Vyttila,Kochi",Lazza Ice Creams,"Lazza Ice Creams, N.H Byepass, Opp. Gold Souk Mall, Nr Vytila Overbridge, October Road, Vytila, Ponnurunni, Vyttila, Kochi, Kerala 682028",Desserts,4.5,50,300,9.9776218,76.3161473
"Vyttila,Kochi",Thankoos Restaurant,"Thankoos Restaurant, 11/475B,Thankoos Fast Food, Kundannoor, Maradu, 682304, Ernakulam","Kerala,Biryani",4.7,20,299,9.936614,76.3173619
"Vyttila,Kochi",Supreme Bakers,"Supreme Bakers, Near Idea Cellular, Chalikkavattom, Vennala, Ponnurunni, Vyttila, Ernakulam","Bakery,Desserts",4.6,1000,180,9.9774366,76.317899
"Kalamassery,Kochi",Al Taza,"Al Taza, 3/624-A OPP. NIPPON TOYOTA, RAJAGIRI P O , KALAMASSERY, Kalamassery Circle, Ernakulam, Kerala-683104","Beverages,Arabian",4.5,100,400,10.0542702,76.3213276
"Kalamassery,Kochi",Eat Right by GRANDE LIFE,"Eat Right by GRANDE LIFE, DOOR NO.21/493A ,EMBRATH BUILDING,KALAMASSERY MUNICIPALITY,SEA PRT AIRPORT ROAD , NEAR MUHIYADHEEN MASJID , VADACODE P O , KAIPADAMUGAL , Kalamassery Circle, Ernakulam, Kerala-682021","Salads,Healthy Food",4.5,50,200,10.0413357,76.3383295
"Aluva,Kochi",MEMORIES KITCHEN,"MEMORIES KITCHEN, DOOR NO 7/189 A,POOTHULLIPARAMBIL HOUSE,KURIKKOTH KADAVU,KUNJUNNIKKARA,ALUVA,ERNAKULAM	, KALAMASSERY CIRCLE,ERNAKULAM,KERALA - 683108","Kerala,Seafood",4.9,20,220,10.1088799,76.3398496
"Aluva,Kochi",CAKE HUT,"CAKE HUT, PULINCHODU ,ALUVA-MUNNAR RD,OPPOSITE METRO PILLAR 41,ALUVA,KERALA 683101",Bakery,4.7,50,150,10.1144787,76.4703657
"Aluva,Kochi",Al Taza,"Al Taza, DOOR NO 22/241 (2), TAMARINAD RAJADAHANI BUILDING, PULINCHODE JN, ALUVA, Aluva Circle, Ernakulam, Kerala-683101","Beverages,Arabian",4.5,100,400,10.1001621,76.3475856
"Aluva,Kochi",Shenoy's Pure Veg,"Shenoy's Pure Veg, NH Bypass, Aluva, Kochi",South Indian,4.6,500,250,10.1003709,76.3570382
"Panampilly Nagar,Kochi",Cake Hut,"Cake Hut, Cake Hut, MG Road(Opposite to Shipyard Gate, Thevara Bridge, Perumanoor, Kochi, Kerala 682013",Bakery,4.9,20,200,9.9551309,76.2925785
"Panampilly Nagar,Kochi",Snoosh Ice Cream Palour,"Snoosh Ice Cream Palour, Benista Building, Panampilly Nagar, Kochi",Ice Cream,4.5,500,600,9.9600011,76.2973716
"Panampilly Nagar,Kochi",Baskin Robbins,"Baskin Robbins, 54,751A,Baskin Robbins,Zesterday,Varkey Square,Kaloor kadvantara Road,Near Kumaranasan junction,Ernamkulam, Kerala 682017","Desserts,Ice Cream",4.5,100,250,9.9855009,76.295886
